Data inicial,Data de término,País,Termo de pesquisa do cliente,Classificação de impressão de termo de pesquisa,Parcela de impressões de termo de pesquisa,Palavra-chave,Tipo de correspondência,Nome do portfólio,Nome da campanha,Nome do grupo de anúncios,Moeda,Cliques,Impressões,Taxa de cliques (CTR),Gastos,Custo por clique (CPC),Total de pedidos em 7 dias (N.º),"Total de vendas em 7 dias ","Total do custo de publicidade das vendas (ACOS) ",Retorno total sobre gastos com anúncios (ROAS),Taxa de conversão em 7 dias
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 50 litros pedal,4,10.000%,"asin-expanded=""B0CZ4DFCMW""",-,campanha de produto indicado,campanha de produto indicado-P3060-o115/07,campanha de produto indicado-P3060-o115/07,BRL,1,1,100.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 60 litros com pedal,15,0.030%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.61,R$0.61,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira aco inox,5,0.660%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.64,R$0.64,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira alta inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira automatica 8l,6,3.3300000000000006%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,1,100.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro branca,40,0.010%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro inox 5l,10,0.110%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro inox com tampa,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro sem tampa,1,33.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$1.02,R$1.02,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro tramontina,26,0.110%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 5 litros,4,4.3499999999999994%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.83,R$0.83,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante tramontina,6,2.500%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira branca com tampa que esconde o saco para banheiro simples de 10litros,2,25.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.24,R$0.24,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira brinox 12l,2,25.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.56,R$0.56,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cilindrica,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.46,R$0.46,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira com pedal redonda 60 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha 15l,13,0.9900000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$1.07,R$1.07,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cromada para banheiro com tampa 5 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.65,R$0.65,1,R$132.9,0.490%,204.46,100.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de 30 litros,7,1.7500000000000003%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.52,R$0.52,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de aco tramontina 30 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.64,R$0.64,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de aço inox com tampa 5 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de inox de tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de inox para banheiro 5l brinox,2,14.290%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.72,R$0.72,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de inox pia,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira dupla alta,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira escritorio,93,0.010%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.51,R$0.51,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox 3 litros,2,20.000%,*,-,campanha automatica individual,Campanha automática inidividual- L1618-o115/07,campanha automática inidividual- L1618-A-o115/07,BRL,1,1,100.000%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox banheiro com tampa,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.64,R$0.64,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox com pedal 65,1,100.000%,lixeira inox com pedal,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- P3070-o116/07,Campanha de Palavra-Chave- P3070-o116/07,BRL,1,1,100.000%,R$1.99,R$1.99,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox cozinha reta 15l,1,100.000%,lixeira inox para cozinha,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- L2450-AML-o116/07,Campanha de Palavra-Chave- L2450-AML-o116/07,BRL,1,1,100.000%,R$1.68,R$1.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox tampa brinox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.67,R$0.67,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira meia lua 13 l,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,1,100.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira para escritório,7,4.000%,*,-,campanha automatica individual,Campanha automática inidividual- L1618-o115/07,campanha automática inidividual- L1618-A-o115/07,BRL,1,1,100.000%,R$0.48,R$0.48,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira pequena de inox de 3 l,1,100.000%,lixeira pequena inox,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- L1618-A-o103/07,Campanha de Palavra-Chave- L1618-A-o103/07,BRL,1,1,100.000%,R$1.06,R$1.06,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira pequena para pia de cozinha inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira quadrada aco inox banheiro,2,20.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.15,R$0.15,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira quadrada cozinha 30 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,1,100.000%,R$0.41,R$0.41,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira resistente e com pedal 40l preta,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.41,R$0.41,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira retangular 40 litros com pedal,2,12.500%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira retro 30 litros,2,1.7500000000000003%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.59,R$0.59,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo banheiro inox,6,2.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo cozinha,79,0.010%,*,-,campanha automatica individual,campanha automática individual- P3050-o102/07,campanha automática individual- P3050,BRL,1,1,100.000%,R$1.04,R$1.04,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo cozinha 12 litros quadrada,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo inox grande,2,33.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo inox tampa,1,100.000%,"asin-expanded=""B076PRGLGT""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-T-o103/07,Campanha de Produto Indicado- L1618-T-o103/07,BRL,1,1,100.000%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo para pia de cozinha,6,4.170%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.51,R$0.51,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo pia cozinha,13,0.8500000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,porta guarda chuva de chão,6,1.610%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.65,R$0.65,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,prateleira cozinha parede,34,0.040%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,1,100.000%,R$1.29,R$1.29,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,protetor de quina de parede,8,0.13999999999999998%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,1,100.000%,R$1.32,R$1.32,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,saco de lixo reforçado 60 litros,8,3.030%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.72,R$0.72,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte extintor,1,100.000%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,1,100.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte extintor inox,1,100.000%,suporte extintor inox,EXACT,campanha de palavra chave,Campanha de Palavra-Chave- PXP-o115/07,Campanha de Palavra-Chave- PXPo1-15/07,BRL,1,1,100.000%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte para extintor,1,25.000%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,1,100.000%,R$0.5,R$0.5,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte porta extintor aço inox redondo,1,100.000%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,1,100.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
