Data inicial,Data de término,País,Termo de pesquisa do cliente,Classificação de impressão de termo de pesquisa,Parcela de impressões de termo de pesquisa,Palavra-chave,Tipo de correspondência,Nome do portfólio,Nome da campanha,Nome do grupo de anúncios,Moeda,Cliques,Impressões,Taxa de cliques (CTR),Gastos,Custo por clique (CPC),Total de pedidos em 7 dias (N.º),"Total de vendas em 7 dias ","Total do custo de publicidade das vendas (ACOS) ",Retorno total sobre gastos com anúncios (ROAS),Taxa de conversão em 7 dias
"Aug 08, 2026","Sep 06, 2026",Brasil,b0cywmq93y,17,0.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.25,R$0.25,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0cywmq93y,17,0.330%,"asin-expanded=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o425/08,Campanha de Produto Indicado- P3050-o425/08,BRL,1,8,12.500%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0cywmq93y,17,0.330%,"asin=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$0.48,R$0.48,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lata de lixo 100 litros,2,22.220000000000005%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,10,10.000%,R$0.73,R$0.73,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lata de lixo banheiro,2,12.350%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,10,30.000%,R$2.19,R$0.73,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira alta,4,6.290%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,10,10.000%,R$0.75,R$0.75,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de cozinha 40 litros automática,1,52.630%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,10,10.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 50 cm basculante,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,10,10.000%,R$0.2,R$0.2,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox grande sem tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,10,20.000%,R$0.64,R$0.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox redonda,1,83.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,10,20.000%,R$1.48,R$0.74,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 5l inox,3,8.910%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,9,11.110000000000002%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cozinha 3 l inox,1,81.82000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,9,11.110000000000002%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cozinha 50 litros inox,1,47.370%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,9,11.110000000000002%,R$0.6,R$0.6,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira para lavabo,3,12.500%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,9,11.110000000000002%,R$1.07,R$1.07,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira retangular inox,30,0.080%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,9,22.220000000000005%,R$1.59,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo inox 50l,1,64.29000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,9,22.220000000000005%,R$1.87,R$0.94,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,pilha recarregavel,61,0.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,9,11.110000000000002%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b076jknx9q,1,61.53999999999999%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,3,8,37.500%,R$0.96,R$0.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h3g46y3b,3,20.510%,"asin-expanded=""B0CHBGTLT1""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,8,12.500%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h5cyqbp5,2,30.769999999999995%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,8,12.500%,R$0.26,R$0.26,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira banheiro basculante,8,1.770%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$1.07,R$1.07,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira banheiro basculante,8,1.770%,"asin-expanded=""B0DJPXST91""",-,campanha de produto indicado,Campanha de Produto Indicado- L2030-B-o311/08,Campanha de Produto Indicado- L2030-B-o311/08,BRL,1,4,25.000%,R$1.3,R$1.3,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 10 litros tramontina para banheiro,2,33.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,8,12.500%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox cozinha,8,0.400%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,8,12.500%,R$0.51,R$0.51,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira redonda banheiro,1,53.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,8,25.000%,R$1.21,R$0.6,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixo para banheiro,21,1.0900000000000001%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,4,8,50.000%,R$3.16,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b09c6mfcnn,8,5.430%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0bsnvt11k,9,2.700%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0bsnvt11k,9,2.700%,"asin-expanded=""B0BSNVT11K""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,4,25.000%,R$1.65,R$1.65,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0gcl3bgtt,4,10.940%,"asin-expanded=""B0CXTQT2L3""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,7,14.290%,R$1.08,R$1.08,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h2fpp34k,8,1.340%,"asin-expanded=""B07C8G5P5J""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,7,14.290%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h2zjktfn,3,12.960%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.76,R$0.76,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h4nlbg1y,1,70.000%,"asin-expanded=""B0H5LJ939G""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$0.9,R$0.9,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h4nlbg1y,1,70.000%,"asin-expanded=""B0C5N9HQJM""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,6,16.669999999999998%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,coletor bituca cigarro,1,100.000%,coletor de bitucas,PHRASE,Campanhas Manuais Claude,Campanha - Manual Bituqueiras Space,Manual Bituqueiras Space,BRL,1,7,14.290%,R$0.82,R$0.82,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,extintor de incêndio residencial,5,1.530%,*,-,campanha automatica individual,campanha automática individual- PXM-o425/08,campanha automática individual- PXM-o425/08,BRL,1,7,14.290%,R$1.35,R$1.35,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante 3l,1,70.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.82,R$0.82,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante banheiro,6,2.720%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante inox 40 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.72,R$0.72,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira com cinzeiro,1,100.000%,lixeira com cinzeiro,EXACT,Campanhas Manuais Claude,Campanha de Palavra-Chave Cinzeiros,Campanha de Palavra-Chave Cinzeiros,BRL,1,7,14.290%,R$0.28,R$0.28,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira cozinha pia tampa,1,77.780%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira dourada,14,1.280%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 40 litros com aro sem tampa brinox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,7,14.290%,R$0.33,R$0.33,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox com pedal brinox decorline lixeira aço inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,7,28.570%,R$1.17,R$0.58,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira prateada banheiro,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,7,28.570%,R$1.23,R$0.61,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b076prglgt,1,42.860%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,6,33.330%,R$1.57,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0c5jxvdrv,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,6,16.669999999999998%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cinzeiro anti odor,4,11.540%,"asin-expanded=""B0FWRQ7LM1""",-,campanha de produto indicado,Campanha de Produto Indicado- L2470-CZ-o425/08,Campanha de Produto Indicado- L2470-CZ-o425/08,BRL,1,1,100.000%,R$1.01,R$1.01,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cinzeiro anti odor,4,11.540%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cinzeiro inox,1,85.710%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,cinzeiro inox,1,85.710%,"asin-expanded=""B0D2P99K92""",-,campanha de produto indicado,Campanha de Produto Indicado- L2470-CZ-o425/08,Campanha de Produto Indicado- L2470-CZ-o425/08,BRL,1,2,50.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira banheiro 5l,38,0.210%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,6,16.669999999999998%,R$0.6,R$0.6,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira basculante banheiro 7 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,6,16.669999999999998%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de 80 litros basculante,1,100.000%,lixeira 80 litros basculante,EXACT,Campanhas Manuais Claude,Campanha Manual Palavra-Chave L3070-B,Campanha Manual Palavra-Chave L3070-B,BRL,1,6,16.669999999999998%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de banheiro,95,0.040%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,6,33.330%,R$1.56,R$0.78,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira grande cozinha,19,0.28999999999999996%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,6,16.669999999999998%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 40l,2,21.430%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,6,16.669999999999998%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,porta chá,120,0.020%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,6,16.669999999999998%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,suporte extintor de incêndio,1,100.000%,suporte para extintor de incêndio,EXACT,Campanhas Manuais Claude,Campanha - Extintor Palavra-Chave Exato Manual,Campanha - Extintor Palavra-Chave Exato Manual,BRL,1,6,16.669999999999998%,R$0.81,R$0.81,1,R$203.54,0.400%,251.28,100.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0bkrc75mm,15,1.9300000000000003%,"asin-expanded=""B0BKRC75MM""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,5,20.000%,R$0.73,R$0.73,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0ctmzhjfj,8,2.230%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,3,33.330%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0ctmzhjfj,8,2.230%,"asin-expanded=""B0CTMZHJFJ""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$1.17,R$1.17,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fch6p3lq,5,8.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,5,40.000%,R$0.91,R$0.46,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fxbdl5sq,1,29.409999999999995%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,5,20.000%,R$1.27,R$1.27,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0gwrlwr4g,1,71.43000000000001%,"asin-expanded=""B0G25FG1WH""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,5,20.000%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h6l3552g,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,5,40.000%,R$0.97,R$0.48,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 10l,28,0.3899999999999999%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.25,R$0.25,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 3 litros,12,2.760%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira 50l inox,1,29.409999999999995%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira aco inox quadrada sem tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.55,R$0.55,1,R$1741.56,0.030%,3166.47,100.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de banheiro tampa redonda 10l,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de embutir 5 litros,8,3.2300000000000006%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de embutir cozinha tramontina 8 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de inox 50 litros,3,15.150%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.72,R$0.72,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de inox com pedal 10 l,2,18.520%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.63,R$0.63,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira de lavabo,2,21.740%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 100l,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$1.07,R$1.07,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox 10l balde interno,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox cromado 5 litros,2,38.460%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,lixeira inox tampa 5l,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,5,40.000%,R$1.55,R$0.78,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,saboneteira parede,67,0.080%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o425/08,campanha automática individual- SP-PP-o425/08,BRL,1,5,20.000%,R$1.32,R$1.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,saco de lixo pia,18,0.13999999999999998%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,5,20.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,arara de roupas de parede,31,0.170%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o425/08,campanha automática individual- SP-PP-o425/08,BRL,1,4,25.000%,R$1.32,R$1.32,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0778td2ly,7,2.2200000000000003%,"asin-expanded=""B0778TD2LY""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,4,25.000%,R$1.4,R$1.4,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b08fxscz99,3,5.560%,"asin-expanded=""B08FXSCZ99""",-,campanha de produto indicado,Campanha de Produto Indicado- PG3070-o425/08,Campanha de Produto Indicado- PG3070-o425/08,BRL,1,4,25.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0dk21wt8s,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0dxqclkcp,2,30.769999999999995%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,4,25.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0fs9bc1pr,12,1.760%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0g2ykx5qm,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.52,R$0.52,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0gwfqylh5,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,4,25.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0gzlr5tkb,3,3.1300000000000006%,"asin-expanded=""B0GTN98XXY""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,3,33.330%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0gzlr5tkb,3,3.1300000000000006%,"asin-expanded=""B0CGC2B7P8""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,b0h5csy3ct,2,25.000%,"asin-expanded=""B0F4T8FCDD""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,4,25.000%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Aug 08, 2026","Sep 06, 2026",Brasil,bituqueira inox,1,100.000%,bituqueira inox,EXACT,Campanhas Manuais Claude,Campanha - Manual Bituqueiras Space,Manual Bituqueiras Space,BRL,1,4,25.000%,R$0.09,R$0.09,0,R$0.0,,0.0,0.000%
